	round	batch	sent_id	sentence
954	3	6	t14	"There is a coming transition from fossil fuels to renewables, but are reluctant to speak about it because it’s tied to climate change."
955	3	6	t15	It’s important to keep in mind that there are natural short-term variations in global temperature that happen right alongside human-induced warming.
956	3	6	t16	"Old forests are particularly successful as carbon sinks, with those in the Pacific Northwest, Canada, and Russia taking in up to 0.4 gigatons of carbon annually."
957	3	6	t17	"The disputed ""climate hiatus"", the period in which global surface air temperatures had risen more slowly than models had predicted, is over, with the last three years each being the hottest on record at the time."
958	3	6	t18	Global Warming is a theory and should be taught as such in our schools.
959	3	6	t19	"Global warming is pure crap, a punchline to punctuate the occasional warm day in January."
960	3	6	t20	The challenge moving forward will be getting countries to more deeply cut their carbon pollution.
961	3	6	t21	"It's a bit of a chicken-egg thing: we have less ice because it’s warm, but it’s really warm, so we have less ice."
962	3	6	t22	"64 percent of US adults are worried a ""great deal"" or ""fair amount"" about global warming – an eight-year high."
963	3	6	t23	"Climate deniers can still call global warming a hoax when looking at hotter temperatures, dying forests and increasing wildfires."
964	3	6	t24	"The meltdown results from the complex interaction of players including emissions-driven climate change, warm air and water, and shrinking ice area."
965	3	6	t25	"Global warming has ceased and that if carbon dioxide in the atmosphere are doubled, then plants would love it."
966	3	6	t26	"State-of-the-art global climate models do not capture this characteristic of hydroclimate variability, suggesting that the models underestimate the risk of future persistent droughts."
967	3	6	t27	China passed the United States in 2007 as the world’s largest emitter of carbon dioxide.
968	3	6	t28	Somewhere between 90% and 100% of active climate scientists agree that global warming is real and human-caused.
969	3	6	t29	We will not be imposing a carbon tax and we will not be imposing an emissions trading scheme.
970	3	6	t30	"Global warming is caused due to human activity, and only 44 percent believe it to be a “very serious problem” versus 90 percent of Brazilians, 68 percent of the French and 65 percent of the Japanese population."
971	3	6	t31	The rising level of carbon dioxide in the earth’s atmosphere is currently net beneficial for both humanity and the biosphere generally.
972	3	6	t32	Is increasingly necessary if the world wants to avoid the most severe repercussions of global warming.
973	3	6	t33	"Fracking wells leak massive quantities of methane gas, which is eighty-six times more potent than carbon dioxide at trapping heat over a twenty-year span."
974	3	6	t34	"If you're a believer in the Bible, one would have to say the Great Flood is an example of climate change and that certainly is n't because mankind had overdeveloped hydrocarbon energy."
975	3	6	t35	Climate catastrophism produces a level of obsession with reducing carbon footprints that is otherwise reserved for reducing waistlines.
976	3	6	t36	U.s. emissions of global warming gases will increase by 43 percent over the next eighteen years.
977	3	6	t37	You can’t run the machine called America without fossil fuels and nuclear energy or the millions of jobs this deal seeks to eliminate.
978	3	6	t38	Major dams in California are five times more likely to flood this century than the last one due to global warming.
979	3	6	t39	Global warming does not make more hurricanes.
980	3	7	t0	"A global price on carbon is politically and economically unlikely, but individual nations have already implemented and may continue to implement such systems to meet their climate goals."
981	3	7	t1	Increased revenue from a carbon tax can be used to alleviate other tax burdens.
982	3	7	t2	All these plants would have put hundreds of millions of tons of carbon dioxide in the atmosphere.
983	3	7	t3	"Basically all of the warming in the last 60 years is attributed to human activities, and carbon dioxide emissions are the top driver."
984	3	7	t4	The White House had received ”a lot of communications” from those critical of any attempt to regulate emissions that are viewed as contributing to global warming.
985	3	7	t5	Global warming is occurring thanks to human activity.
986	3	7	t6	China has already overtaken the United States when it comes to being the biggest emitter of carbon dioxide.
987	3	7	t7	There is a connection between human activity and an assumptive change in global climate.
988	3	7	t8	They tell us to reduce our carbon emissions.
989	3	7	t9	The forests of the world are continuing to take up a large amount of carbon.
990	3	7	t10	"If global temperatures are allowed to rise to 2 degrees Celsius, “virtually all” coral reefs will be lost."
991	3	7	t11	"The reality of sea level rise forced everyone to come up with a plan, including trusted local business leaders and Republican politicians."
992	3	7	t12	The world will avoid global warming of more than 2C above pre-industrial levels.
993	3	7	t13	Snow accumulation has dramatically increased on West Antarctica’s coastal ice sheet in the 20th century.
994	3	7	t14	"Human activity is the main cause of global warming, while the other investigation reveals widespread political interference in federal climate science here in the United States."
995	3	7	t15	A carbon fee would be a fantastic thing for the world.
996	3	7	t16	The most important outcome of the international agreement in Paris is the pressure that 200 countries agreeing to environmentally conscious practices put on global markets.
997	3	7	t17	"This, as those familiar with the Climategate and Climategate 2 emails will recall, is very similar to what has happened to those climate scientists and journal editors who have failed to conform with the “global warming” orthodoxy: their reputations are blackened."
998	3	7	t18	"It is because of these benefits and the concerns regarding the adverse impacts that global warming will have upon the state and our environment, including desert ecosystems."
999	3	7	t19	The fossil fuel industry can be part of the solution–though others say what’s needed is a more rapid transition to a clean energy economy.
1000	3	7	t20	The long-term trajectory is toward low-and zero-carbon transportation.
1001	3	7	t21	"The global population of polar bears, estimated at 26,000, will decline by 30 percent over the next 35 years due to melting Arctic ice."
1002	3	7	t22	Most of their potential for catastrophic ice mass loss has already run its course.
1003	3	7	t23	"Climate change is, beyond a reasonable doubt, the result of humans releasing fossil fuels and other greenhouse gases into the atmosphere."
1004	3	7	t24	There may have been an orchestrated effort to mislead the public about the threat of global climate change.
1005	3	7	t25	Global warming is going to cause more wars.
1006	3	7	t26	Carbon dioxide is in fact a greenhouse gas.
1007	3	7	t27	The global warming hoax is a plot to increase government control and spending.
1008	3	7	t28	The seeming durability of the ecosystem is no reason to relax about global warming.
1009	3	7	t29	"A real investment in getting off the fossil fuel addiction is far more likely to produce long-term, high-paying jobs than building the Keystone XL pipeline."
1010	3	7	t30	"Had Exxon continued in that role, there might not be such a cacophony of anti-climate arguments that are ongoing now because there would have been somebody at the table who came from the side of fossil fuel use and would have been shown to be a leader in terms of the science."
1011	3	7	t31	"Carbon dioxide fertilizes plants, and emissions from fossil fuels have already had a hugely beneficial effect on crops, increasing yields by at least 10-15 percent."
1012	3	7	t32	"Global warming is the tide coming in, and El Niño is the waves."
1013	3	7	t33	The global south in particular is both more vulnerable to the effects of climate change and less equipped to deal with those effects.
1014	3	7	t34	"The effect will be to eliminate emissions that are equivalent to 400,000 metric tons of carbon dioxide a year, about the same global warming impact as 78,000 cars."
1015	3	7	t35	Global temperature had dropped in the last 10 years.
1016	3	7	t36	Exxonmobil has spent at least $8 million dollars funding a network of groups to challenge the existence of global warming.
1017	3	7	t37	Global temperatures had stopped rising.
1018	3	7	t38	Humanity will not alter its energy course as consequences of burning all fossil fuels become clearer.
1019	3	7	t39	This is a clear conflict of interest for a financial institution to both profit from financing fossil fuels and profit from carbon trading.
1020	3	8	t0	"NOAA researchers had used misleading data to exaggerate global warming, and failed to archive it so it couldn’t be verified."
1021	3	8	t1	"Global warming causes more prostitution, barroom brawls, airline turbulence."
1022	3	8	t2	"Gor the first time, carbon dioxide emissions have stabilized, at least temporarily, while global gross domestic product grew robustly."
1023	3	8	t3	We found out that the majority of our carbon emissions are actually coming from our supply chains.
1024	3	8	t4	The idea that carbon emissions could turn Earth into Venus is not just laughable.
1025	3	8	t5	Catholics in the United States are divided over global warming.
1026	3	8	t6	"Just to drive home to people what that means, it means that in 40 years from now we can’t be driving cars that are fueled with fossil fuels, with oil."
1027	3	8	t7	"If we are to fully exploit this new oil source, and continue to burn we conventional oil, gas and coal supplies, concentrations of carbon dioxide in the atmosphere eventually would reach levels higher than in the Pliocene era, more than 2.5 million years ago, when sea level is at least 50 feet higher than it is now."
1028	3	8	t8	Most scientists agree on whether global warming is happening.
1029	3	8	t9	This year tied with 2007 as having the second smallest ice extent ever recorded.
1030	3	8	t10	Carbon footprint calculations do not take into account the emissions produced by goods that are imported into countries.
1031	3	8	t11	"Some cars (such as hybrids) are heavy, but relatively low in fossil-fuel emissions."
1032	3	8	t12	"Some portions of Manhattan could experience flooding, but not the entire island, even under the most catastrophic models."
1033	3	8	t13	"In the spring of that year, 10 percent of Americans viewed global warming as a religious issue."
1034	3	8	t14	Pressure to reduce carbon dioxide emissions will continue.
1035	3	8	t15	"Global Greenhouse Gas emissions must fall by 75–90 percent by 2050, compared with 2010 levels, to provide the best chance of limiting climate change to 1.5 degrees Celsius."
1036	3	8	t16	The dangers of a warming planet are being wildly exaggerated and question the impact that fossil fuels have had on climate change.
1037	3	8	t17	Global warming is a reality.
1038	3	8	t18	"The utilities are creating a public nuisance by burning coal and pouring heat-trapping gases into the atmosphere, adding to the problem of global warming."
1039	3	8	t19	Human activity is responsible for most global warming.
1040	3	8	t20	Arctic ice is a canary in a coal mine that provides clear warnings on climate.
1041	3	8	t21	"Women are more likely to be harmed in the kinds of natural disasters made more likely by global warming, bear greater responsibility for getting access to water, energy, and other basics of domestic life, and often are shut out of opportunities when resources decline."
1042	3	8	t22	The expansion in Antarctic ice began to accelerate around the turn of the 21st century.
1043	3	8	t23	"Unfortunately, what is happening now in our central regions is evidence of this global climate change, because we have never in our history faced such weather conditions in the past."
1044	3	8	t24	Global warming could eventually reach these levels.
1045	3	8	t25	President Obama could not approve Keystone XL if it increases the carbon emissions that fuel climate change.
1046	3	8	t26	"For 1.5 degrees, carbon emissions must reach zero by 2050."
1047	3	8	t27	Carbon trading is the same colonialism we’ve been fighting for centuries.
1048	3	8	t28	The scientific community is under tremendous financial and peer pressure to reach the conclusion that global industry is damaging the environment.
1049	3	8	t29	Global temperatures last year ranked as the second warmest since record keeping began in 1888.
1050	3	8	t30	Significant numbers of people are leaving their homelands because of global warming.
1051	3	8	t31	Radical innovation in low-carbon energy technology is critical to long term climate mitigation.
1052	3	8	t32	"Earlier this year painted a bleaker portrait than the IPCC, stating that without a ""decisive shift"" by 2030 the globe will pass the point of no return and be unable to keep the global temperature rise to below 2C."
1053	3	8	t33	The ice is prone to collapse because of warmer weather.
1054	3	8	t34	The university keeps its fossil fuel investments due to financial reasons.
1055	3	8	t35	Mankind is contributing to global warming but is not yet convinced that this contribution will be catastrophic.
1056	3	8	t36	"There is no evidence I’ve seen from any climate scientist that says hurricanes are going to get weaker, or seas will come down, or air is going to get drier."
1057	3	8	t37	Earth is more sensitive to fossil-fuel emissions than what is commonly believed.
1058	3	8	t38	It would take decades of warming to melt permafrost buried beneath the active layer of soil that freezes and thaws with the seasons.
1059	3	8	t39	"The seas will rise by a few inches by 2100, but that prediction is as ridiculous as a 1910 prediction that the world would be covered by horse droppings by 2000."
1060	3	9	t0	Not one of 928 papers on “global climate change” in a database of scientific journals questioned whether the event is human-induced or natural.
1061	3	9	t1	This summer is seeing record lows for Arctic ice.
1062	3	9	t2	Scientific analysis pointing to a human role in warming the climate through burning fossil fuels.
1063	3	9	t3	"Carbon dioxide emissions will remain on their current upward trajectory, leveling out only toward the end of the century."
1064	3	9	t4	A majority of Americans feel that global climate change is either extremely or very important.
1065	3	9	t5	"Through the 1980s, Exxon researched the emerging science of man-made climate change by, among other things, modeling increases in global temperatures due to carbon dioxide emissions."
1066	3	9	t6	"Americans between the ages of 18 and 34 are, for the most part, split on the issue of global warming and, on some indicators, relatively disengaged when compared to older generations."
1067	3	9	t7	It is cold and dark in the Arctic so it will revert to its colder temperatures.
1068	3	9	t8	Carbon fees or taxes are a potentially effective strategy for reducing greenhouse-gas initiatives.
1069	3	9	t9	We now have 380 parts per million of carbon dioxide in the atmosphere.
1070	3	9	t10	What remains is an enhanced global ambition to curb climate change and safeguard against its effects.
1071	3	9	t11	"Around 20 percent of global greenhouse gas emissions are caused by deforestation from agricultural expansion and destructive logging practices, among other factors."
1072	3	9	t12	A broad swath of both Democrats and Republicans supports efforts to bolster clean energy and to limit carbon emissions from power plants.
1073	3	9	t13	Climate change is a likely threat to national security – though scientists can not yet predict particular climate effects of anticipated global warming with any degree of certainty.
1074	3	9	t14	Perhaps the most inconvenient fact is the lack of global warming for well over 10 years now.
1075	3	9	t15	The current commitments are insufficient to limit global warming to 2 degrees C.
1076	3	9	t16	No justification exists for continuing to base sea-level policy and coastal management regulation upon the outcomes of deterministic or semi-empirical sea-level modelling.
1077	3	9	t17	"The algae is yet another example of the many environmental crises plaguing Florida, along with sea levels [ that ] are already causing the streets of Miami Beach to flood at high tide."
1078	3	9	t18	Global warming is damaging tourism and people’s health.
1079	3	9	t19	That’s what we’re going to use to push other countries to join in global climate action.
1080	3	9	t20	"We have about a ten-year window to make very, very deep cuts in our carbon fuel use."
1081	3	9	t21	"Global warning, and not El Niño, has caused the record highs."
1082	3	9	t22	"Global warming doesn’t worry me — at least not in a gut-twisting, obsessive way."
1083	3	9	t23	"The more educated a population is about climate change, the more sceptical it is likely to be about claims that global warming will have catastrophic effects."
1084	3	9	t24	Around 250 million people will be displaced globally by climate change by the year 2050.
1085	3	9	t25	One ninety-year-old local woman who has lived her entire life on the isthmus had never seen flooding there like the inundations of October 2011.
1086	3	9	t26	Global warming could wipe out more than half the earth’s species in the next few centuries.
1087	3	9	t27	"The world only had a few decades, if even, to keep global future warming below 2 degrees Celsius and prevent practically all coral reefs from dying, more substantial sea level rise, and other catastrophic impacts."
1088	3	9	t28	Multi-year ice has been staging a recovery since 2000.
1089	3	9	t29	Reservoirs may account for 1.3 percent of global methane emissions.
1090	3	9	t30	"At high amounts of warming large fractions of the permafrost could melt, and some of the projections have that at from 60 to 90 percent of the permafrost melting."
1091	3	9	t31	"We see often that the so-called villains of the large scale, often oil companies, are operating both at the local level and at the global level."
1092	3	9	t32	"Addressing these challenges, and reducing our carbon footprint, is a moral imperative."
1093	3	9	t33	The adjustments are made to account for shifting patterns of climate-data collection (the same adjustments are among the targets of those challenging global warming evidence).
1094	3	9	t34	The study’s conclusion is renewing hope that we may yet be able to avoid global warming exceeding [ 3.6 ° F].
1095	3	9	t35	Like electricity should be more expensive if we want to burn fewer fossil fuels for power generation and do something to curb global warming.
1096	3	9	t36	Climate models have failed to accurately predict global temperatures.
1097	3	9	t37	There are a lot of Republican economists who would like us to put a price on carbon.
1098	3	9	t38	"Exxon, and perhaps the fossil fuel industry more generally, might help propel a vigorous new burst of research in ways to take back the CO2 added to the atmosphere by fossil fuel combustion at a scale that would matter to the climate system."
1099	3	9	t39	"For example, media reports of the summary yelled that global warming is going to cause more wars."
1100	4	0	t0	"The researchers suspect that the glacial melting in the Everest region is due to global warming, but they have not yet established a firm connection between the mountains&apos; changes and climate change."
1101	4	0	t1	Global climate change will have important and extensive implications for US national security interests over the next 20 years.
1102	4	0	t2	"The increase in greenhouse gases from burning fossil fuels and from land-use changes ""is unrelenting, and that, in the end, is going to dominate most of the other things that are going on"" that contribute to the slowdown."
1103	4	0	t3	"Global warming may lead to less rainfall and more evaporation in the region, further reducing the supply of water."
1104	4	0	t4	"In the long run, we expect the sea levels on the west coast to catch up to global mean and even exceed the global mean."
1105	4	0	t5	A carbon tax is politically toxic.
1106	4	0	t6	Favorable ratings of legislators who question a threat from global warming dropped once voters knew of their views.
1107	4	0	t7	Such tweaks will not be nearly enough to curb global warming.
1108	4	0	t8	The Trump administrationâs rejection of the Paris deal could lead other countries to disengage from global efforts to address climate change.
1109	4	0	t9	"But with a global failure to limit greenhouse gases, the risk is rising that climatic changes in coming decades could overwhelm such efforts to adapt."
1110	4	0	t10	Senator Murkowskiâs stance symbolizes a fundamental challenge of climate politics : how to bridge the gap between moderate Republicans from states reliant on fossil fuels on one side and Democrats and environmental activists on the other.
1111	4	0	t11	Vastly greater efforts would be needed to get long-term global warming within tolerable limits.
1112	4	0	t12	The rate at which they are diminishing is more or less parallel to the increase in the rate of global warming.
1113	4	0	t13	The scale of emission reductions necessary to prevent the most dangerous effects of global warming can only come as a result of national and international policies to cut carbon pollution.
1114	4	0	t14	Since then weâve watched the summer Arctic disappear and the ocean turn steadily acidic.
1115	4	0	t15	Several factors combine to determine sea-level rise in any one location.
1116	4	0	t16	Global warming is such an important issue they are giving up carbon for Lent.
1117	4	0	t17	Reducing carbon emissions is a win-win.
1118	4	0	t18	"For too long, a lot of the climate change and global warming arguments have been looking at melting ice and polar bears and not at the human suffering side of it."
1119	4	0	t19	Global warming could open new holes in Earth 's ozone layer at latitudes that until now have seemed immune to the ozone destruction that recurs over Antarctica and the Arctic.
1120	4	0	t20	"The Keystone XL pipeline would not substantially worsen carbon pollution, leaving an opening for President Obama to approve the politically divisive project."
1121	4	0	t21	Terrestrial plants terrestrial plants can help absorb some carbon dioxide.
1122	4	0	t22	The typical American diet of something like 600 pounds of animal products a year is inconsistent with a progressive or even realistic view of slowing global warming.
1123	4	0	t23	"Methane pollution is an intense contributor to global climate change, and the White House methane strategy is a smart roadmap for taking on the biggest sources of emissions, including natural gas leaks from the oil and gas sector."
1124	4	0	t24	Global warming caused by human emissions has most likely intensified the drought in California by 15 to 20 percent.
1125	4	0	t25	Global warming exists.
1126	4	0	t26	"Overall, evidence for global warming's effect on the planet is most obvious in changes to natural systems."
1127	4	0	t27	"The earth is likely to undergo a ""mini ice age"" that may last about a decade."
1128	4	0	t28	"Human-created carbon emissions are steadily melting more ice, creating more dangerous sea level rise, stressing ecosystems around the globe and creating more ocean acidification, from oceans absorbing more C02, posing â a fundamental challenge to marine organisms and ecosystems."
1129	4	0	t29	"We could soon reach a point where global warming is irreversible, leading to a ""hothouse"" effect where parts of Earth are uninhabitable."
1130	4	0	t30	"This gives cause for hope that once greenhouse-gas concentrations stabilize, the average temperatures in the Arctic would respond in ways that would keep the sea ice from declining further, although natural shifts in seasonal weather patterns would continue to play its role in varying sea-ice extent from one year to the next."
1131	4	0	t31	"According to the United Nations Intergovernmental Panel on Climate Change, the expected economic costs of unaddressed global warming over the next century are likely to be about 3 percent of world gross domestic product."
1132	4	0	t32	The hiatus in measured global warming could persist.
1133	4	0	t33	"Here, scientists are more measured in putting all the blame on global warming, in part because the impact of El NiÃ±o is tough to disentangle."
1134	4	0	t34	"While many scientists are wary of drawing firm links between any particular storm and climate change, a rising sea level adds to the destructiveness of storm surges, and a warming atmosphere holds more moisture, leading to more rain."
1135	4	0	t35	"The likely consequences would include killer storms stronger than any in modern times, the disintegration of large parts of the polar ice sheets and a rise of the sea sufficient to begin drowning the worldâs coastal cities before the end of this century."
1136	4	0	t36	"By 2100, sea levels may rise by as much as six feet, and furious storms will pound our coasts."
1137	4	0	t37	Higher carbon dioxide levels in the future might give crops a major boost.
1138	4	0	t38	Devastating allegations that even the tiny amount of global warming the grandees of Parisâve been able to document is based largely on falsified data and manipulated spreadsheets.
1139	4	0	t39	"The average American who switches from beef to pork would reduce the equivalent of 1,200 pounds of carbon dioxide a year, which is about nine days' worth of the nation's per capita greenhouse gas emissions."
1140	4	0	t40	"The Southern Hemisphere must be balancing the warming of the Northern Hemisphere by becoming colder (and thus, net global warming is zero)."
1141	4	0	t41	"Christiana Figueres, executive secretary of the United Nations Framework Convention on Climate Change are putting the global climate and their shareholders at risk by failing to support the search for alternative methods of producing energy."
1142	4	0	t42	"Existing national pledges to restrict greenhouse gas emissions are insufficient to limit warming to 2 degrees Celsius (3.6 Fahrenheit) above pre-industrial times, a U.N. ceiling set in 2010 to limit heatwaves, floods, storms and rising seas."
1143	4	0	t43	Some legitimate uncertainty about the human contribution to global warming did exist within my specialty of paleoclimatology several decades ago.
1144	4	0	t44	Global warming could result in expensive increases in hurricane damage and other climate-related costs.
1145	4	1	t0	"The pace is most consistent with the slowing of Atlantic currents along the coast, either from warming waters, melting ice, or some combination."
1146	4	1	t1	The spread between the carbon emissions from the worst and the best kinds of crude is large.
1147	4	1	t2	"Plants and animals in mountain regions, on the other hand, appear to face a lower risk of being overtaken by global warming, because mountains exhibit large temperature swings with altitude."
1148	4	1	t3	"Although climate change is not his top concern, a candidate who questioned global warming would seem out of touch."
1149	4	1	t4	Submitting the USâs 26 to 28 percent emissions reduction goal early will spark global cooperation in December climate negotiations in Paris.
1150	4	1	t5	"In the energy sector, responsible for two-thirds of the greenhouse-gas emissions globally, major emitters are making progress."
1151	4	1	t6	"Climate change is affecting weather all across the planet and when it comes to extreme weather, the strongest links are to coastal flooding [ and ] heat waves."
1152	4	1	t7	"As an outspoken scientist who warns that the Earth already has a dangerous level of carbon dioxide in the atmosphere, Hansen naturally has his critics."
1153	4	1	t8	Extracting energy from wind power on a huge scale can cause its own global climate consequences.
1154	4	1	t9	"In light of Shellâs announcement, the amount of acreage already under lease and current market conditions, it does not make sense to prepare for lease sales in the Arctic in the next year and a half."
1155	4	1	t10	"Some people don't believe in global warming or whatever, but I certainly do."
1156	4	1	t11	"US power plants are the largest source of greenhouse gases in the country, responsible for 41 percent of the nationâs carbon dioxide pollution."
1157	4	1	t12	"While this past month is the hottest May on record globally, average temperatures in the United States are near normal, with high temperatures in the West countering unseasonably low temperatures in the East."
1158	4	1	t13	"Over the coming century, the impact of human-caused global warming will diminish the once-thick snowpack across the Sierra Nevada and other Western ranges."
1159	4	1	t14	Burning all fossil fuels might raise the average temperature of the planet by something like 20 degrees Fahrenheit.
1160	4	1	t15	The United States can fulfill its promise as part of the Paris climate agreement to ratchet down emissions that are warming the planet and contributing to heat waves and sea-level rise.
1161	4	1	t16	The rise in global average temperatures stopped in the late 1990s.
1162	4	1	t17	"Global warming is happening, and carbon emissions should be scaled back."
1163	4	1	t18	It simply takes longer than a century for large-scale melting to begin.
1164	4	1	t19	"To avoid a climate catastrophe, the world the world must leave a big chunk of its fossil fuels in the ground and spend heavily on more benign forms of energy."
1165	4	1	t20	Many climate scientists are much less sure about man-made global warming than they will admit in public.
1166	4	1	t21	Fossil fuels are the primary source of about 375 billion tonnes of carbon that has been released into the atmosphere since the industrial era began in 1750.
1167	4	1	t22	There are still large uncertainties in discerning global trends in observed droughts.
1168	4	1	t23	"Despite the worldwide recession, the urgency of reaching an international agreement on reducing carbon emissions cannot be overstated."
1169	4	1	t24	"The ice underwent an ""unprecedented"" loss of volume of 12.9 percent."
1170	4	1	t25	Global warming alone is projected to affect roughly 30 percent of the Earth in ways that would require species to migrate at rates higher than those inferred from the fossil record as they spread during the end of the last ice age.
1171	4	1	t26	"Policies, technologies, and incentives such as a global price on carbon are in place now, with the world in effect hitting the ground running today."
1172	4	1	t27	Half the glacial ice in the Alps has already melted.
1173	4	1	t28	There is nearly 300 to 400 times as much carbon biomass underground (most of it still undiscovered) as there is in all the humans on Earth.
1174	4	1	t29	"The results indicate a progressive cooling has affected the year-to-year climate of the sub-Antarctic since the 1990s and that the SIC [ sea ice concentration ] shows upward annual, spring, and summer trends."
1175	4	1	t30	"The global average temperature in January-October set a new record in the nine-month period, while land temperatures are the fourth or fifth highest since record-keeping began in the 19th century."
1176	4	1	t31	Global warming is a Chinese hoax.
1177	4	1	t32	The US government has known for decades that carbon dioxide emissions are endangering the planet.
1178	4	1	t33	Ice cubes melting in a glass donât make the water overflowâ so melting glaciers wonât make sea levels rise.
1179	4	1	t34	Researchers are gaming the science to win public support for the idea that countries need to act to correct global warming.
1180	4	1	t35	Different data and averaging methods lead to slightly different global temperature estimates that can lead to small switches in the ranking of years.
1181	4	1	t36	There is not solid evidence of global warming.
1182	4	1	t37	"The number of floods and droughts has not increased because of climate change, and extensive research by geophysicist Dennis Hedke shows sea-level trends are not significantly different from what they are seven to nine decades ago."
1183	4	1	t38	The Trump administration will abandon the global climate change pact and make no effort to meet its voluntary target to curb planet-warming emissions.
1184	4	1	t39	"We measured thousands of samples of coal from mines across China, and found that the carbon content of the coal being burned in China is actually much lower than what has been assumed in previous estimates of emissions."
1185	4	1	t40	"As the Arctic gets warmer and warmer, the severe weather picks up."
1186	4	1	t41	Some experts do see some potential for a legislative path to cut United States carbon pollution.
1187	4	1	t42	There is little doubt that climate change is causing ice shelves to disappear in some parts of Antarctica at the moment.
1188	4	1	t43	"The fraction of CO2 emissions from human activity appears to have declined by about 5 percent between 1959 and 2008, essentially as the sinks themselves respond to global warming."
1189	4	1	t44	Obama will work with environmentalists to curb the detrimental effects of heat-trapping carbon emissions.
1190	4	2	t0	A portion of every dollar raised by a carbon tax in A Green New Deal would be invested in two new community colleges and high-speed broadband in rural areas of every state.
1191	4	2	t1	Carbon offsets do more harm than help for native peoples.
1192	4	2	t2	"Worldwide levels of the chief greenhouse gas that causes global warming have hit a milestone, reaching an amount never before encountered by humans."
1193	4	2	t3	The trend will likely continue because of global warming.
1194	4	2	t4	People would never accept carbon rationing.
1195	4	2	t5	"Ice at both ends of the Earth is melting far faster, and oceans are warming far faster, than previously thought, suggesting that scientific estimates of a warming planet have been too conservative."
1196	4	2	t6	It is nonetheless the case that once freed of the burden of having to earn a living or retain their tenure in an academe in thrall to the man-made global warming narrative.
1197	4	2	t7	"Mr. Pruitt is preparing to convene a âred teamâ of researchers to challenge the notion, broadly accepted among climate scientists, that carbon dioxide and other emissions from fossil fuels are the primary drivers of climate change."
1198	4	2	t8	"According to a NASA study in 2015, the land ice is actually growing in Antarctica."
1199	4	2	t9	"The United States reduce carbon dioxide emissions to the lowest level since the mid-1990s, even as emissions rise globally."
1200	4	2	t10	"If nothing is done to reduce emissions, global warming will be a very or somewhat serious problem in the future."
1201	4	2	t11	"Reining in carbon emissions is both futile and unnecessary, and that money is better spent adapting to what he says will be moderately higher temperatures."
1202	4	2	t12	"Science doesn't know how bad the greenhouse effect is ""and that global warming is"" enmeshed in scientific uncertainty."
1203	4	2	t13	Thereâs no safe way to pursue oil exploration in the frozen wastes of the Arctic Ocean.
1204	4	2	t14	"Greenhouse-gas emissions are causing global warming, and the rising temperatures are leading to the disappearance of Arctic Ocean ice, which is crucial to the health of polar bear populations."
1205	4	2	t15	"The great ice sheets are sensitive to small changes in the earthâs average temperature, caused by wobbles in its orbit around the sun."
1206	4	2	t16	Extreme storms will be much more frequent as a result of global warming.
1207	4	2	t17	"To be sure, the American greens have greater ambitions than just taxing carbon â like Macron."
1208	4	2	t18	"And contrary to the claims of many greens, when nuclear plants nuclear plants shut down, they are being replaced by fossil fuels, not renewables."
1209	4	2	t19	The Trump budget would eliminate $250 million for NOAAâs coastal research programs that prepare communities for rising seas and worsening storms.
1210	4	2	t20	"As the biggest emitter, China has to be on board for any global climate agreement to work."
1211	4	2	t21	The difference in ocean-surface temperatures from the Medieval Warm Period to the Little Ice Age is about 0.72 degrees F (0.4 degrees C) over 900 years.
1212	4	2	t22	"Dust, ozone and carbon can accumulate in valleys and basins in California and other Western states."
1213	4	2	t23	Melting is not uniform.
1214	4	2	t24	"A changing climate means that weather-related disasters like droughts, wildfires, storms, floods are potentially going to be costlier and theyâre going to be harsher."
1215	4	2	t25	A comprehensive and long-range plan to tackle global warming has yet to be passed.
1216	4	2	t26	Antarctica alone will make sea levels fall by between 2 and 14 cms this century because more snowfall will extract water from the sea.
1217	4	2	t27	"Every gas station on it, every car should have a warning label on it, every product that has fossil fuels should have a warning label on it."
1218	4	2	t28	Global emissions of carbon dioxide are slowing somewhat from the rapid pace of the last decade.
1219	4	2	t29	"When the media the media speak of unusually hot weather as a sign of global warming, the media never seem to look for places where it is unusually cold to show natureâs balance."
1220	4	2	t30	"The threat of future regulations, geopolitical instability, and overestimated reserves make fossil fuels financially risky."
1221	4	2	t31	Natural climate swings are playing a greater role in the loss of ice from West Antarctica than global warming.
1222	4	2	t32	"Scientists tease out relationships between Antarctic sea ice and natural climate variations, such as swings between El NiÃ±o and La NiÃ±a in the tropical Pacific."
1223	4	2	t33	The overall increase in fire in northern regions would not be happening without global warming.
1224	4	2	t34	China to continue to expand its energy infrastructure and increase emissions through 2030 while American taxpayers and businesses foot the bill of his extremist global warming agenda.
1225	4	2	t35	"Action by the United States alone will not slow global warming significantly unless other large economies commit to carbon cuts, as well."
1226	4	2	t36	"Global warming is not supported by data, despite scientific consensus to the contrary."
1227	4	2	t37	"Burning all the worldâs deposits of coal, oil and natural gas would raise the temperature enough to melt the entire ice sheet covering Antarctica, driving the level of the sea up by more than 160 feet."
1228	4	2	t38	Parks help cities become more resilient and sustainable as communities and governments try to lighten their carbon footprints and prepare for climate change.
1229	4	2	t39	People around the world are going to be greatly encouraged by the fact that 54 members of the United States Senate said they want to support a response to global warming â a real mandatory response.
1230	4	2	t40	The most expensive option for California is inaction in fighting global warming.
1231	4	2	t41	Reducing food waste from 20 to 50 percent globally could save $120 billion to $300 billion a year by 2030.
